,Unnamed: 0,agA_name,agB_name,agA_ns,agA_id,agB_ns,agB_id,residue,position,stmt_type,evidence_count,stmt_hash,belief,source_counts,initial_sign
236,358,ADAM10,FASLG,HGNC,188,HGNC,11936,,,Activation,1,9170196679384464,1.0,{'reach': 1},
237,359,ADAM10,IL1R1,HGNC,188,HGNC,5993,,,Activation,1,-10955451873789328,1.0,{'sparser': 1},
238,360,ADAM10,IL6,HGNC,188,HGNC,6018,,,Activation,1,624681321973433,1.0,{'reach': 1},
239,361,ADAM10,LRP1,HGNC,188,HGNC,6692,,,Activation,0,11282642323368918,1.0,{},
240,362,ADAM10,NOTCH1,HGNC,188,HGNC,7881,,,Activation,0,28013767221102744,1.0,{},
241,363,ADAM10,PRNP,HGNC,188,HGNC,9449,,,Activation,1,-6282672215945588,1.0,{'reach': 1},
242,365,ADAM10,UROD,HGNC,188,HGNC,12591,,,Activation,1,-3909554550879030,1.0,{'reach': 1},
243,366,ADAM12,EFNA1,HGNC,190,HGNC,3221,,,Activation,1,-4844986604985517,1.0,{'reach': 1},
244,367,ADAM12,EGFR,HGNC,190,HGNC,3236,,,Activation,1,-13446892296158425,1.0,{'reach': 1},
245,368,ADAM12,HBEGF,HGNC,190,HGNC,3059,,,Activation,1,-33604409318800052,1.0,{'reach': 1},
246,369,ADAM15,SRC,HGNC,193,HGNC,11283,,,Activation,1,29437180850154858,1.0,{'reach': 1},
247,373,ADAM17,APP,HGNC,195,HGNC,620,,,Activation,1,-16424635842198036,1.0,{'reach': 1},
248,374,ADAM17,APP,HGNC,195,HGNC,620,,,Inhibition,1,13262897067111743,1.0,{'reach': 1},
249,375,ADAM17,AREG,HGNC,195,HGNC,651,,,Activation,1,9219311329632846,1.0,{'eidos': 1},
250,376,ADAM17,ARHGEF2,HGNC,195,HGNC,682,,,Activation,1,7723536451639218,1.0,{'sparser': 1},
251,378,ADAM17,CASP1,HGNC,195,HGNC,1499,,,Activation,1,10017819088625767,1.0,{'sparser': 1},
252,379,ADAM17,CASP3,HGNC,195,HGNC,1504,,,Activation,1,-14417383928958161,1.0,{'sparser': 1},
253,380,ADAM17,CASP8,HGNC,195,HGNC,1509,,,Activation,1,-28945223271144991,1.0,{'sparser': 1},
254,381,ADAM17,CD36,HGNC,195,HGNC,1663,,,Activation,1,-33149964294645083,1.0,{'reach': 1},
255,382,ADAM17,CD55,HGNC,195,HGNC,2665,,,Activation,1,-32274896288375040,1.0,{'reach': 1},
256,383,ADAM17,CX3CL1,HGNC,195,HGNC,10647,,,Activation,1,28951006241858911,1.0,{'reach': 1},
257,384,ADAM17,CXCL8,HGNC,195,HGNC,6025,,,Activation,1,14714795442250271,1.0,{'sparser': 1},
258,385,ADAM17,DLK1,HGNC,195,HGNC,2907,,,Activation,1,-13628608004730199,1.0,{'reach': 1},
259,386,ADAM17,EGF,HGNC,195,HGNC,3229,,,Activation,1,-16718681387522861,1.0,{'reach': 1},
260,387,ADAM17,EGFR,HGNC,195,HGNC,3236,,,Inhibition,1,2936888424460188,1.0,{'reach': 1},
261,389,ADAM17,EGFR,HGNC,195,HGNC,3236,,,Activation,1,21529390543168670,1.0,{'reach': 1},
262,390,ADAM17,ERBB4,HGNC,195,HGNC,3432,,,Activation,1,10858919841934173,1.0,{'reach': 1},
263,392,ADAM17,GP1BA,HGNC,195,HGNC,4439,,,Activation,1,2730906125910929,1.0,{'reach': 1},
264,396,ADAM17,HCCS,HGNC,195,HGNC,4837,,,Activation,1,19661356391426631,1.0,{'reach': 1},
265,397,ADAM17,IFNG,HGNC,195,HGNC,5438,,,Inhibition,1,16274693562492618,1.0,{'reach': 1},
266,398,ADAM17,IKBKB,HGNC,195,HGNC,5960,,,Activation,1,-33738857321596534,1.0,{'sparser': 1},
267,400,ADAM17,IL6,HGNC,195,HGNC,6018,,,Activation,1,-34697749579326,1.0,{'reach': 1},
268,401,ADAM17,IL6R,HGNC,195,HGNC,6019,,,Activation,1,-14984663699674142,1.0,{'reach': 1},
269,402,ADAM17,IL6ST,HGNC,195,HGNC,6021,,,Activation,1,12340487583001114,1.0,{'reach': 1},
270,404,ADAM17,JUN,HGNC,195,HGNC,6204,,,Activation,1,4572733449127399,1.0,{'sparser': 1},
271,406,ADAM17,KL,HGNC,195,HGNC,6344,,,Activation,1,22953232089606628,1.0,{'reach': 1},
272,407,ADAM17,MAP3K11,HGNC,195,HGNC,6850,,,Activation,1,18602189245178145,1.0,{'sparser': 1},
273,408,ADAM17,MAP3K7,HGNC,195,HGNC,6859,,,Activation,1,-17263485826401320,1.0,{'sparser': 1},
274,410,ADAM17,MAPK8,HGNC,195,HGNC,6881,,,Activation,1,-2178410171249065,1.0,{'sparser': 1},
275,412,ADAM17,MAPK9,HGNC,195,HGNC,6886,,,Activation,1,-15443984312382269,1.0,{'sparser': 1},
276,414,ADAM17,MERTK,HGNC,195,HGNC,7027,,,Activation,1,20873387783324627,1.0,{'reach': 1},
277,415,ADAM17,MMP2,HGNC,195,HGNC,7166,,,Activation,1,-15969992567197906,1.0,{'reach': 1},
278,416,ADAM17,MMP9,HGNC,195,HGNC,7176,,,Activation,1,-14694891673093110,1.0,{'sparser': 1},
279,417,ADAM17,NFKBIA,HGNC,195,HGNC,7797,,,Activation,1,-6704424210943969,1.0,{'sparser': 1},
280,419,ADAM17,NOS2,HGNC,195,HGNC,7873,,,Activation,1,-20303026363216480,1.0,{'sparser': 1},
281,420,ADAM17,NOTCH1,HGNC,195,HGNC,7881,,,Activation,1,-17881793765089739,1.0,{'reach': 1},
282,421,ADAM17,NRG1,HGNC,195,HGNC,7997,,,Activation,1,-1462760532518477,1.0,{'reach': 1},
283,422,ADAM17,NRG1,HGNC,195,HGNC,7997,,,Inhibition,1,-23922300491723369,1.0,{'reach': 1},
284,423,ADAM17,PRL,HGNC,195,HGNC,9445,,,Activation,1,-20764953019972959,1.0,{'sparser': 1},
285,424,ADAM17,PROCR,HGNC,195,HGNC,9452,,,Activation,1,-14508819699182516,1.0,{'reach': 1},
286,427,ADAM17,RELA,HGNC,195,HGNC,9955,,,Activation,1,-19915267898935535,1.0,{'sparser': 1},
287,430,ADAM17,RHOA,HGNC,195,HGNC,667,,,Activation,1,-4453022147251168,1.0,{'sparser': 1},
288,432,ADAM17,SELL,HGNC,195,HGNC,10720,,,Activation,1,-34755653697179222,1.0,{'reach': 1},
289,433,ADAM17,SRC,HGNC,195,HGNC,11283,,,Activation,1,6160730662290096,1.0,{'sparser': 1},
290,437,ADAM17,STAT3,HGNC,195,HGNC,11364,,,Activation,1,-2029062611081965,1.0,{'reach': 1},
291,439,ADAM17,TGFA,HGNC,195,HGNC,11765,,,IncreaseAmount,1,-28525391919821144,1.0,{'bel': 1},
292,440,ADAM17,TGFA,HGNC,195,HGNC,11765,,,DecreaseAmount,0,22674907218992491,1.0,{},
293,441,ADAM17,TGFA,HGNC,195,HGNC,11765,,,Activation,1,13398085744239616,1.0,{'reach': 1},
294,442,ADAM17,TGFBR1,HGNC,195,HGNC,11772,,,Activation,1,-33468498621404841,1.0,{'reach': 1},
295,443,ADAM17,TNF,HGNC,195,HGNC,11892,,,DecreaseAmount,0,-33964342491972148,1.0,{},
296,444,ADAM17,TNF,HGNC,195,HGNC,11892,,,Inhibition,1,-34022305083091270,1.0,{'reach': 1},
297,445,ADAM17,TNF,HGNC,195,HGNC,11892,,,IncreaseAmount,1,9594718171996098,1.0,{'reach': 1},
298,446,ADAM17,TNF,HGNC,195,HGNC,11892,,,Activation,1,-22756298872848504,1.0,{'sparser': 1},
299,447,ADAM17,TNFRSF1A,HGNC,195,HGNC,11916,,,Activation,1,-933134845836800,1.0,{'sparser': 1},
300,448,ADAM17,TNFRSF1B,HGNC,195,HGNC,11917,,,Activation,1,17695549259229929,1.0,{'sparser': 1},
301,449,ADAM17,TNIP2,HGNC,195,HGNC,19118,,,Activation,1,-12220053714253614,1.0,{'sparser': 1},
302,450,ADAM17,ZFP36,HGNC,195,HGNC,12862,,,Activation,1,-8468983836274841,1.0,{'reach': 1},
303,451,ADAM9,ADAM10,HGNC,216,HGNC,188,,,Activation,1,-7356011135590537,1.0,{'reach': 1},
304,452,ADAM9,APP,HGNC,216,HGNC,620,,,Activation,1,23811379223422693,1.0,{'reach': 1},
305,453,ADAM9,CDCP1,HGNC,216,HGNC,24357,,,Activation,1,-6153606033003297,1.0,{'reach': 1},
306,454,ADAM9,CDCP1,HGNC,216,HGNC,24357,,,IncreaseAmount,1,-1972785183779301,1.0,{'reach': 1},
307,455,ADAM9,CDH2,HGNC,216,HGNC,1759,,,Activation,0,-29961335658733054,1.0,{},
308,456,ADAM9,EGFR,HGNC,216,HGNC,3236,,,Activation,1,-21132861902795160,1.0,{'reach': 1},
309,457,ADAM9,ELN,HGNC,216,HGNC,3327,,,Inhibition,1,-20161448889588804,1.0,{'reach': 1},
310,458,ADAM9,HBEGF,HGNC,216,HGNC,3059,,,Activation,1,-29470135259202997,1.0,{'reach': 1},
311,459,ADAM9,MIR1-1,HGNC,216,HGNC,31499,,,DecreaseAmount,1,7688101111355173,1.0,{'reach': 1},
312,460,ADAMTS12,A2M,HGNC,14605,HGNC,7,,,DecreaseAmount,0,-1676559657045274,1.0,{},
313,461,ADAMTS12,COMP,HGNC,14605,HGNC,2227,,,Inhibition,1,-25163547764537482,1.0,{'reach': 1},
314,462,ADAMTS13,VWF,HGNC,1366,HGNC,12726,,,Activation,1,5104648308173531,1.0,{'reach': 1},
315,463,ADAMTS13,VWF,HGNC,1366,HGNC,12726,,,Inhibition,1,-2507426061906652,1.0,{'reach': 1},
316,464,ADAMTS13,ZFP36,HGNC,1366,HGNC,12862,,,Activation,1,2174572342104406,1.0,{'reach': 1},
317,465,ADAMTS13,ZFP36,HGNC,1366,HGNC,12862,,,Activation,1,15127890641854234,1.0,{'reach': 1},
318,466,ADAMTS13,ZFP36,HGNC,1366,HGNC,12862,,,Inhibition,1,20388405381511723,1.0,{'reach': 1},
319,467,ADAMTS3,VEGFC,HGNC,219,HGNC,12682,,,Activation,1,32204726885670763,1.0,{'reach': 1},
320,468,ADAMTS5,ACAN,HGNC,221,HGNC,319,,,Inhibition,1,-6189214987352813,1.0,{'reach': 1},
321,469,ADAMTS7,A2M,HGNC,223,HGNC,7,,,DecreaseAmount,0,34104166430090495,1.0,{},
322,470,ADAMTS7,COMP,HGNC,223,HGNC,2227,,,Activation,1,29639556264331462,1.0,{'reach': 1},
323,471,ADAMTS7,COMP,HGNC,223,HGNC,2227,,,Inhibition,1,-17381844397964781,1.0,{'reach': 1},
324,472,ADAR,AZIN1,HGNC,225,HGNC,16432,,,Activation,1,-21437869686231350,1.0,{'reach': 1},
325,473,ADAR,DICER1,HGNC,225,HGNC,17098,,,Activation,1,26363782891289814,1.0,{'reach': 1},
326,474,ADAR,EIF2AK2,HGNC,225,HGNC,9437,,,Activation,1,12227541009141831,1.0,{'reach': 1},
327,475,ADAR,EIF2AK2,HGNC,225,HGNC,9437,,,Inhibition,1,10180365975374851,1.0,{'sparser': 1},
328,476,ADAR,GLI1,HGNC,225,HGNC,4317,,,Activation,1,22616637222633311,1.0,{'reach': 1},
329,477,ADAR,IFIH1,HGNC,225,HGNC,18873,,,Inhibition,1,13859916829725552,1.0,{'reach': 1},
330,478,ADAR,NUP98,HGNC,225,HGNC,8068,,,Inhibition,1,35435083863389980,1.0,{'reach': 1},
331,479,ADCYAP1,AGER,HGNC,241,HGNC,320,,,Activation,0,-4712065711849127,1.0,{},
332,480,ADCYAP1,APP,HGNC,241,HGNC,620,,,Activation,1,-4438471574373647,1.0,{'reach': 1},
333,481,ADCYAP1,AVP,HGNC,241,HGNC,894,,,Activation,1,-22800577809151844,1.0,{'reach': 1},
334,482,ADCYAP1,BDNF,HGNC,241,HGNC,1033,,,IncreaseAmount,1,-15764517195166614,1.0,{'reach': 1},
335,483,ADCYAP1,BDNF,HGNC,241,HGNC,1033,,,Activation,1,-25710722095947786,1.0,{'reach': 1},
336,484,ADCYAP1,CA1,HGNC,241,HGNC,1368,,,Activation,1,27346271736773177,1.0,{'reach': 1},
337,485,ADCYAP1,CA2,HGNC,241,HGNC,1373,,,Activation,1,31054949508478587,1.0,{'reach': 1},
338,486,ADCYAP1,CAMP,HGNC,241,HGNC,1472,,,Activation,1,35387855861843781,1.0,{'reach': 1},
339,487,ADCYAP1,CASP3,HGNC,241,HGNC,1504,,,Inhibition,1,13278963823944549,1.0,{'reach': 1},
340,488,ADCYAP1,CCL5,HGNC,241,HGNC,10632,,,Activation,1,6500149591235807,1.0,{'reach': 1},
341,489,ADCYAP1,CLOCK,HGNC,241,HGNC,2082,,,Activation,1,3398254028919416,1.0,{'reach': 1},
342,492,ADCYAP1,DBH,HGNC,241,HGNC,2689,,,Activation,1,-1596457912154868,1.0,{'reach': 1},
343,493,ADCYAP1,DBH,HGNC,241,HGNC,2689,,,IncreaseAmount,1,-19395882283157048,1.0,{'reach': 1},
344,494,ADCYAP1,EGFR,HGNC,241,HGNC,3236,,,Activation,1,21305182303470472,1.0,{'reach': 1},
345,496,ADCYAP1,FOS,HGNC,241,HGNC,3796,,,Activation,1,25377234396849615,1.0,{'reach': 1},
346,497,ADCYAP1,FOS,HGNC,241,HGNC,3796,,,IncreaseAmount,1,26475988406061996,1.0,{'reach': 1},
347,498,ADCYAP1,FSHB,HGNC,241,HGNC,3964,,,Activation,1,-31405024222565580,1.0,{'reach': 1},
348,499,ADCYAP1,FST,HGNC,241,HGNC,3971,,,Activation,1,34388044634451148,1.0,{'reach': 1},
349,500,ADCYAP1,FST,HGNC,241,HGNC,3971,,,IncreaseAmount,1,-26061584182454244,1.0,{'reach': 1},
350,501,ADCYAP1,GCG,HGNC,241,HGNC,4191,,,Activation,1,3079963297115504,1.0,{'reach': 1},
351,505,ADCYAP1,GNRHR,HGNC,241,HGNC,4421,,,Activation,1,-6783513554485727,1.0,{'reach': 1},
352,506,ADCYAP1,IL10,HGNC,241,HGNC,5962,,,Activation,1,14313256302602340,1.0,{'reach': 1},
353,507,ADCYAP1,IL10,HGNC,241,HGNC,5962,,,Inhibition,1,23980084137312035,1.0,{'reach': 1},
354,508,ADCYAP1,IL2,HGNC,241,HGNC,6001,,,Inhibition,1,-11331054134831468,1.0,{'reach': 1},
355,509,ADCYAP1,IL6,HGNC,241,HGNC,6018,,,Inhibition,1,-26075838408049127,1.0,{'reach': 1},
356,510,ADCYAP1,IL6,HGNC,241,HGNC,6018,,,Activation,1,28328299405378434,1.0,{'reach': 1},
357,511,ADCYAP1,IL6,HGNC,241,HGNC,6018,,,IncreaseAmount,1,-16214401798465350,1.0,{'reach': 1},
358,512,ADCYAP1,INS,HGNC,241,HGNC,6081,,,Inhibition,1,9838191626387345,1.0,{'reach': 1},
359,513,ADCYAP1,INS,HGNC,241,HGNC,6081,,,Activation,1,23046812545367962,1.0,{'reach': 1},
360,515,ADCYAP1,LEP,HGNC,241,HGNC,6553,,,Activation,1,11061543718162500,1.0,{'reach': 1},
361,516,ADCYAP1,MAPK1,HGNC,241,HGNC,6871,,,Activation,0,-14048944515974296,1.0,{},
362,517,ADCYAP1,NOS2,HGNC,241,HGNC,7873,,,DecreaseAmount,1,-19792851622310514,1.0,{'reach': 1},
363,518,ADCYAP1,NOS3,HGNC,241,HGNC,7876,,,Activation,1,-10443585662951850,1.0,{'reach': 1},
364,519,ADCYAP1,NPY,HGNC,241,HGNC,7955,,,Activation,1,-10373192641124052,1.0,{'reach': 1},
365,520,ADCYAP1,NTRK1,HGNC,241,HGNC,8031,,,Activation,1,4118967448530202,1.0,{'reach': 1},
366,521,ADCYAP1,PLAT,HGNC,241,HGNC,9051,,,IncreaseAmount,1,17407109545748831,1.0,{'reach': 1},
367,522,ADCYAP1,PLAT,HGNC,241,HGNC,9051,,,Activation,1,-27852704299089511,1.0,{'reach': 1},
368,523,ADCYAP1,POMC,HGNC,241,HGNC,9201,,,Activation,1,17461184043050772,1.0,{'reach': 1},
369,524,ADCYAP1,PRL,HGNC,241,HGNC,9445,,,Activation,1,21645290393570852,1.0,{'reach': 1},
370,525,ADCYAP1,PRL,HGNC,241,HGNC,9445,,,IncreaseAmount,1,21952319519597080,1.0,{'reach': 1},
371,526,ADCYAP1,PRL,HGNC,241,HGNC,9445,,,Inhibition,1,-2027155137663240,1.0,{'sparser': 1},
372,527,ADCYAP1,PSMG1,HGNC,241,HGNC,3043,,,Activation,1,-22803770397389144,1.0,{'reach': 1},
373,528,ADCYAP1,PSMG1,HGNC,241,HGNC,3043,,,Inhibition,1,-27553191463148031,1.0,{'reach': 1},
374,530,ADCYAP1,RAC1,HGNC,241,HGNC,9801,,,Activation,1,-26927376543388375,1.0,{'reach': 1},
375,531,ADCYAP1,RIT1,HGNC,241,HGNC,10023,,,Activation,1,24322752256873251,1.0,{'reach': 1},
376,532,ADCYAP1,SCT,HGNC,241,HGNC,10607,,,Activation,1,-30030476020326093,1.0,{'reach': 1},
377,533,ADCYAP1,SHH,HGNC,241,HGNC,10848,,,Inhibition,1,-13468483036661414,1.0,{'reach': 1},
378,534,ADCYAP1,SI,HGNC,241,HGNC,10856,,,Inhibition,1,30533715583004493,1.0,{'reach': 1},
379,535,ADCYAP1,SST,HGNC,241,HGNC,11329,,,Activation,1,26449428293894886,1.0,{'reach': 1},
380,536,ADCYAP1,TGFB1,HGNC,241,HGNC,11766,,,Inhibition,1,29788079168442140,1.0,{'reach': 1},
381,537,ADCYAP1,TH,HGNC,241,HGNC,11782,,,IncreaseAmount,1,2445186275431297,1.0,{'reach': 1},
382,538,ADCYAP1,TH,HGNC,241,HGNC,11782,,,Activation,0,-10861916797802905,1.0,{},
383,539,ADCYAP1,TNF,HGNC,241,HGNC,11892,,,Inhibition,1,16107371148898173,1.0,{'reach': 1},
384,540,ADCYAP1,VIP,HGNC,241,HGNC,12693,,,IncreaseAmount,0,-19276109713056171,1.0,{},
385,541,ADCYAP1,VIP,HGNC,241,HGNC,12693,,,Activation,0,10302802468089304,1.0,{},
386,542,ADCYAP1,VIP,HGNC,241,HGNC,12693,,,Inhibition,1,5813596282252469,1.0,{'reach': 1},
387,543,ADCYAP1,VIPR1,HGNC,241,HGNC,12694,,,Activation,1,-36005482842495609,1.0,{'reach': 1},
388,544,ADD1,PPARG,HGNC,243,HGNC,9236,,,Activation,1,-15967382549913165,1.0,{'reach': 1},
389,545,ADD3,INSR,HGNC,245,HGNC,6091,,,Activation,1,-36005218702611503,1.0,{'reach': 1},
390,546,ADGRA2,WNT7A,HGNC,17849,HGNC,12786,,,Activation,1,7829610598153388,1.0,{'reach': 1},
391,547,ADGRB1,BAX,HGNC,943,HGNC,959,,,Inhibition,1,-4188303239140850,1.0,{'sparser': 1},
392,548,ADGRB1,RAC1,HGNC,943,HGNC,9801,,,Activation,1,20701155026951081,1.0,{'sparser': 1},
393,549,ADGRG1,FN1,HGNC,4512,HGNC,3778,,,Inhibition,1,-11104863400435171,1.0,{'reach': 1},
394,550,ADGRG1,RHOA,HGNC,4512,HGNC,667,,,Activation,1,-21192602463306403,1.0,{'reach': 1},
395,551,ADGRG1,TGM2,HGNC,4512,HGNC,11778,,,Inhibition,1,5506132902190456,1.0,{'reach': 1},
396,552,ADGRL1,FUT2,HGNC,20973,HGNC,4013,,,Activation,1,-13096796247365899,1.0,{'reach': 1},
397,553,ADIPOQ,ABCA1,HGNC,13633,HGNC,29,,,IncreaseAmount,1,-252336550172783,1.0,{'reach': 1},
398,554,ADIPOQ,ABCA1,HGNC,13633,HGNC,29,,,DecreaseAmount,1,1689111816668211,1.0,{'reach': 1},
399,555,ADIPOQ,ADIPOR1,HGNC,13633,HGNC,24040,,,Inhibition,0,34018203191283234,1.0,{},
400,556,ADIPOQ,ADIPOR1,HGNC,13633,HGNC,24040,,,DecreaseAmount,1,-10562937060731703,1.0,{'reach': 1},
401,557,ADIPOQ,ADIPOR1,HGNC,13633,HGNC,24040,,,IncreaseAmount,1,-12659925006024229,1.0,{'reach': 1},
402,558,ADIPOQ,ADIPOR1,HGNC,13633,HGNC,24040,,,Activation,1,-5476813553992218,1.0,{'reach': 1},
403,559,ADIPOQ,ADIPOR2,HGNC,13633,HGNC,24041,,,Activation,1,20596099558838809,1.0,{'reach': 1},
404,560,ADIPOQ,ADIPOR2,HGNC,13633,HGNC,24041,,,IncreaseAmount,1,5473151197233108,1.0,{'reach': 1},
405,561,ADIPOQ,AKT1,HGNC,13633,HGNC,391,,,Activation,0,10907370573394066,1.0,{},
406,562,ADIPOQ,APOE,HGNC,13633,HGNC,613,,,Inhibition,1,-22485645517507847,1.0,{'reach': 1},
407,563,ADIPOQ,APPL1,HGNC,13633,HGNC,24035,,,Activation,1,22274368657285093,1.0,{'reach': 1},
408,564,ADIPOQ,BMP2,HGNC,13633,HGNC,1069,,,IncreaseAmount,0,-16592041022995920,1.0,{},
409,565,ADIPOQ,CASP3,HGNC,13633,HGNC,1504,,,Activation,1,8302533479404698,1.0,{'reach': 1},
410,566,ADIPOQ,CASP3,HGNC,13633,HGNC,1504,,,Inhibition,0,-7803207765952616,1.0,{},
411,567,ADIPOQ,CCL2,HGNC,13633,HGNC,10618,,,Activation,1,35615128364534333,1.0,{'reach': 1},
412,568,ADIPOQ,CCN2,HGNC,13633,HGNC,2500,,,Inhibition,0,6639327977125354,1.0,{},
413,569,ADIPOQ,CD36,HGNC,13633,HGNC,1663,,,IncreaseAmount,0,21339708417593338,1.0,{},
414,572,ADIPOQ,CTNNB1,HGNC,13633,HGNC,2514,,,Activation,1,4176115501183672,1.0,{'reach': 1},
415,573,ADIPOQ,CTNNB1,HGNC,13633,HGNC,2514,,,Inhibition,1,-28470527631323407,1.0,{'reach': 1},
416,574,ADIPOQ,CXCL1,HGNC,13633,HGNC,4602,,,Activation,1,-13091352962115109,1.0,{'reach': 1},
417,575,ADIPOQ,CXCL8,HGNC,13633,HGNC,6025,,,Inhibition,1,4067110590580344,1.0,{'reach': 1},
418,576,ADIPOQ,CXCL8,HGNC,13633,HGNC,6025,,,Activation,1,27280371434099953,1.0,{'reach': 1},
419,577,ADIPOQ,CXCL8,HGNC,13633,HGNC,6025,,,DecreaseAmount,1,30148084315581535,1.0,{'reach': 1},
420,578,ADIPOQ,CXCL8,HGNC,13633,HGNC,6025,,,IncreaseAmount,1,-5749001697572594,1.0,{'sparser': 1},
421,579,ADIPOQ,DUSP1,HGNC,13633,HGNC,3064,,,DecreaseAmount,1,-15523593097207223,1.0,{'reach': 1},
422,580,ADIPOQ,FGF21,HGNC,13633,HGNC,3678,,,Activation,1,-7976723261641965,1.0,{'reach': 1},
423,581,ADIPOQ,FGFR1,HGNC,13633,HGNC,3688,,,IncreaseAmount,1,-13200006340242462,1.0,{'reach': 1},
424,582,ADIPOQ,GH1,HGNC,13633,HGNC,4261,,,Inhibition,1,4466071171687947,1.0,{'reach': 1},
425,583,ADIPOQ,GH1,HGNC,13633,HGNC,4261,,,Activation,1,11731394394192644,1.0,{'reach': 1},
426,584,ADIPOQ,HIF1A,HGNC,13633,HGNC,4910,,,Activation,1,-31452596306569347,1.0,{'reach': 1},
427,587,ADIPOQ,ICAM1,HGNC,13633,HGNC,5344,,,Activation,0,21596136770911633,1.0,{},
428,588,ADIPOQ,ICAM1,HGNC,13633,HGNC,5344,,,Inhibition,1,18888918459763627,1.0,{'reach': 1},
429,589,ADIPOQ,ICAM1,HGNC,13633,HGNC,5344,,,DecreaseAmount,1,10334412979121729,1.0,{'reach': 1},
430,590,ADIPOQ,ICAM1,HGNC,13633,HGNC,5344,,,IncreaseAmount,1,20857544131222299,1.0,{'reach': 1},
431,591,ADIPOQ,IFNG,HGNC,13633,HGNC,5438,,,Inhibition,1,-34241571619560237,1.0,{'reach': 1},
432,594,ADIPOQ,IL10,HGNC,13633,HGNC,5962,,,Inhibition,1,-15674362585134789,1.0,{'reach': 1},
433,595,ADIPOQ,IL10,HGNC,13633,HGNC,5962,,,Activation,1,33154790944630364,1.0,{'reach': 1},
434,596,ADIPOQ,IL10,HGNC,13633,HGNC,5962,,,DecreaseAmount,1,-23161408029231169,1.0,{'reach': 1},
435,597,ADIPOQ,IL10,HGNC,13633,HGNC,5962,,,IncreaseAmount,1,35412296206999614,1.0,{'reach': 1},
436,598,ADIPOQ,IL17A,HGNC,13633,HGNC,5981,,,Inhibition,1,29571047420228912,1.0,{'reach': 1},
437,599,ADIPOQ,IL1B,HGNC,13633,HGNC,5992,,,Activation,1,5807743969114025,1.0,{'reach': 1},
438,600,ADIPOQ,IL1R1,HGNC,13633,HGNC,5993,,,Activation,1,21673618860919301,1.0,{'reach': 1},
439,609,ADIPOQ,IRS2,HGNC,13633,HGNC,6126,,,IncreaseAmount,1,-11629951627595058,1.0,{'reach': 1},
440,610,ADIPOQ,IRS2,HGNC,13633,HGNC,6126,,,Activation,1,-18967249181042846,1.0,{'reach': 1},
441,615,ADIPOQ,LIPE,HGNC,13633,HGNC,6621,,,Inhibition,1,-19631533875115712,1.0,{'reach': 1},
442,616,ADIPOQ,LPL,HGNC,13633,HGNC,6677,,,IncreaseAmount,0,7053991114370127,1.0,{},
443,617,ADIPOQ,LPL,HGNC,13633,HGNC,6677,,,Activation,1,6015509044947488,1.0,{'sparser': 1},
444,618,ADIPOQ,MAPK14,HGNC,13633,HGNC,6876,,,Activation,0,-3370283359174481,1.0,{},
445,619,ADIPOQ,MAPK3,HGNC,13633,HGNC,6877,,,Activation,1,21463495808171849,1.0,{'reach': 1},
446,622,ADIPOQ,MMP13,HGNC,13633,HGNC,7159,,,Activation,0,31164464404921962,1.0,{},
447,623,ADIPOQ,MMP13,HGNC,13633,HGNC,7159,,,IncreaseAmount,1,13790440874683481,1.0,{'reach': 1},
448,624,ADIPOQ,MMP3,HGNC,13633,HGNC,7173,,,Activation,1,-28356476434479524,1.0,{'reach': 1},
449,625,ADIPOQ,MMP9,HGNC,13633,HGNC,7176,,,Activation,1,-16861025907402152,1.0,{'reach': 1},
450,627,ADIPOQ,MTOR,HGNC,13633,HGNC,3942,,,Activation,1,3888246753452774,1.0,{'reach': 1},
451,628,ADIPOQ,MTOR,HGNC,13633,HGNC,3942,,,Inhibition,1,14162705163569099,1.0,{'reach': 1},
452,629,ADIPOQ,NFKBIA,HGNC,13633,HGNC,7797,,,Inhibition,1,18125367331433603,1.0,{'reach': 1},
453,631,ADIPOQ,NOS2,HGNC,13633,HGNC,7873,,,Activation,1,-3124925751351298,1.0,{'reach': 1},
454,632,ADIPOQ,NOS2,HGNC,13633,HGNC,7873,,,IncreaseAmount,1,-4526570537455870,1.0,{'reach': 1},
455,633,ADIPOQ,NOS2,HGNC,13633,HGNC,7873,,,Inhibition,1,-101842094018675,1.0,{'reach': 1},
456,634,ADIPOQ,NOS3,HGNC,13633,HGNC,7876,,,Activation,1,21846446517201062,1.0,{'sparser': 1},
457,635,ADIPOQ,NOS3,HGNC,13633,HGNC,7876,,,IncreaseAmount,1,4311763807908735,1.0,{'reach': 1},
458,637,ADIPOQ,NPY,HGNC,13633,HGNC,7955,,,Inhibition,1,-30779426687697770,1.0,{'reach': 1},
459,639,ADIPOQ,POMC,HGNC,13633,HGNC,9201,,,Activation,1,7237651848633451,1.0,{'reach': 1},
460,646,ADIPOQ,PPARGC1A,HGNC,13633,HGNC,9237,,,IncreaseAmount,1,-20470882329244210,1.0,{'reach': 1},
461,647,ADIPOQ,PPARGC1A,HGNC,13633,HGNC,9237,,,Activation,1,-9350289648476166,1.0,{'reach': 1},
462,649,ADIPOQ,PRKAA1,HGNC,13633,HGNC,9376,,,Activation,1,-8131526659243475,1.0,{'sparser': 1},
463,653,ADIPOQ,PTPN1,HGNC,13633,HGNC,9642,,,IncreaseAmount,1,-19449277398029341,1.0,{'reach': 1},
